timestamp,open,high,low,close,volume,symbol
1766933700000,2948.97000000,2948.97000000,2944.48000000,2944.48000000,187017.64500000,ETHUSDT
1766934000000,2944.48000000,2948.64000000,2944.41000000,2948.64000000,172226.55300000,ETHUSDT
1766934300000,2948.64000000,2951.10000000,2948.59000000,2951.10000000,221854.58500000,ETHUSDT
1766934600000,2951.10000000,2955.70000000,2950.78000000,2954.12000000,171994.51800000,ETHUSDT
1766934900000,2954.12000000,2955.99000000,2954.12000000,2955.18000000,37133.01000000,ETHUSDT
1766935200000,2955.15000000,2957.17000000,2953.89000000,2953.89000000,244685.61800000,ETHUSDT
1766935500000,2953.85000000,2954.94000000,2952.96000000,2952.96000000,80593.55900000,ETHUSDT
1766935800000,2952.96000000,2953.00000000,2948.81000000,2948.81000000,332690.12500000,ETHUSDT
1766936100000,2948.81000000,2951.45000000,2948.18000000,2951.45000000,114421.10800000,ETHUSDT
1766936400000,2951.45000000,2952.00000000,2950.97000000,2950.97000000,13882.42900000,ETHUSDT
1766936700000,2951.99000000,2952.00000000,2950.88000000,2951.28000000,752.06500000,ETHUSDT
1766937000000,2951.99000000,2952.05000000,2947.51000000,2947.51000000,228610.66200000,ETHUSDT
1766937300000,2947.51000000,2948.07000000,2947.01000000,2948.00000000,34079.74300000,ETHUSDT
1766937600000,2947.60000000,2948.57000000,2946.70000000,2946.80000000,65199.43100000,ETHUSDT
1766937900000,2946.80000000,2949.88000000,2946.70000000,2949.58000000,57253.26500000,ETHUSDT
1766938200000,2949.58000000,2949.89000000,2948.22000000,2949.17000000,743.71000000,ETHUSDT
1766938500000,2949.17000000,2952.86000000,2949.17000000,2951.13000000,245406.20300000,ETHUSDT
1766938800000,2951.14000000,2952.86000000,2944.57000000,2944.61000000,341442.49400000,ETHUSDT
1766939100000,2944.61000000,2944.71000000,2940.68000000,2941.31000000,288588.78600000,ETHUSDT
1766939400000,2941.31000000,2943.22000000,2940.29000000,2942.67000000,56506.80200000,ETHUSDT
1766939700000,2942.64000000,2943.83000000,2942.50000000,2943.80000000,78608.72300000,ETHUSDT
1766940000000,2943.82000000,2944.00000000,2943.23000000,2944.00000000,15956.84100000,ETHUSDT
1766940300000,2943.99000000,2944.02000000,2943.55000000,2943.72000000,18920.57200000,ETHUSDT
1766940600000,2943.72000000,2943.73000000,2943.29000000,2943.73000000,565.52600000,ETHUSDT
1766940900000,2943.72000000,2943.73000000,2943.30000000,2943.30000000,230.48400000,ETHUSDT
1766941200000,2943.72000000,2943.73000000,2943.30000000,2943.72000000,337.03900000,ETHUSDT
1766941500000,2943.72000000,2945.29000000,2943.30000000,2945.29000000,112699.21300000,ETHUSDT
1766941800000,2945.29000000,2947.11000000,2945.27000000,2947.03000000,139063.99300000,ETHUSDT
1766942100000,2947.10000000,2949.83000000,2947.00000000,2949.61000000,194587.13100000,ETHUSDT
1766942400000,2949.61000000,2949.83000000,2947.13000000,2949.82000000,13807.63600000,ETHUSDT
1766942700000,2948.99000000,2949.83000000,2948.24000000,2949.00000000,400.00500000,ETHUSDT
1766943000000,2949.82000000,2949.83000000,2946.16000000,2946.16000000,117485.50300000,ETHUSDT
1766943300000,2946.16000000,2947.42000000,2945.96000000,2947.41000000,70964.19000000,ETHUSDT
1766943600000,2947.41000000,2947.42000000,2947.01000000,2947.40000000,331.32600000,ETHUSDT
1766943900000,2947.40000000,2947.42000000,2946.22000000,2946.42000000,1041.30800000,ETHUSDT
1766944200000,2947.41000000,2947.42000000,2944.39000000,2944.67000000,59451.09000000,ETHUSDT
1766944500000,2944.67000000,2945.13000000,2944.39000000,2944.60000000,478.52800000,ETHUSDT
1766944800000,2944.63000000,2945.00000000,2939.85000000,2941.18000000,301439.47200000,ETHUSDT
1766945100000,2941.21000000,2942.11000000,2940.62000000,2941.38000000,34477.41700000,ETHUSDT
1766945400000,2942.09000000,2942.64000000,2941.03000000,2942.30000000,29955.86100000,ETHUSDT
1766945700000,2942.63000000,2942.64000000,2927.14000000,2931.31000000,292478.46100000,ETHUSDT
1766946000000,2931.31000000,2934.75000000,2930.14000000,2932.51000000,138980.18300000,ETHUSDT
1766946300000,2932.63000000,2935.97000000,2932.63000000,2935.97000000,138467.75500000,ETHUSDT
1766946600000,2935.76000000,2936.79000000,2934.48000000,2935.48000000,97563.55300000,ETHUSDT
1766946900000,2935.48000000,2937.00000000,2934.78000000,2936.08000000,49198.66200000,ETHUSDT
1766947200000,2936.09000000,2936.75000000,2935.50000000,2935.51000000,85821.23300000,ETHUSDT
1766947500000,2935.51000000,2935.53000000,2930.68000000,2932.82000000,376722.42200000,ETHUSDT
1766947800000,2932.82000000,2933.32000000,2930.00000000,2930.01000000,114366.59400000,ETHUSDT
1766948100000,2930.00000000,2931.01000000,2929.92000000,2930.25000000,9046.92300000,ETHUSDT
1766948400000,2930.25000000,2932.86000000,2927.44000000,2927.44000000,232854.24800000,ETHUSDT
