timestamp,open,high,low,close,volume,symbol
1767080880000,87565.10000000,87583.30000000,87446.20000000,87459.40000000,3826.48500000,BTCUSDT
1767081060000,87459.50000000,87541.30000000,87440.00000000,87443.00000000,5071.89300000,BTCUSDT
1767081240000,87443.00000000,87546.60000000,87443.00000000,87457.40000000,6431.47400000,BTCUSDT
1767081420000,87457.40000000,87583.30000000,87449.10000000,87457.60000000,9049.23200000,BTCUSDT
1767081600000,87457.50000000,87583.30000000,87455.50000000,87566.30000000,14859.70600000,BTCUSDT
1767081780000,87566.30000000,87960.20000000,87461.70000000,87649.90000000,14621.31900000,BTCUSDT
1767081960000,87641.40000000,87806.00000000,87625.50000000,87744.40000000,17826.54400000,BTCUSDT
1767082140000,87744.40000000,87879.30000000,87730.90000000,87868.10000000,9944.26200000,BTCUSDT
1767082320000,87865.20000000,87956.20000000,87843.20000000,87843.20000000,10953.49500000,BTCUSDT
1767082500000,87843.30000000,88141.40000000,87744.00000000,88091.20000000,17181.92400000,BTCUSDT
1767082680000,88091.20000000,88141.40000000,87925.40000000,87926.50000000,9689.26600000,BTCUSDT
1767082860000,87926.50000000,87926.60000000,87440.00000000,87863.90000000,10485.79100000,BTCUSDT
1767083040000,87863.90000000,87900.10000000,87806.70000000,87870.00000000,4114.88300000,BTCUSDT
1767083220000,87899.90000000,87900.00000000,87777.00000000,87777.00000000,1261.75000000,BTCUSDT
1767083400000,87787.10000000,87906.80000000,87777.00000000,87885.10000000,8318.44600000,BTCUSDT
1767083580000,87884.70000000,87900.00000000,87766.40000000,87766.40000000,1527.06000000,BTCUSDT
1767083760000,87766.40000000,87883.60000000,87766.40000000,87883.50000000,7388.85700000,BTCUSDT
1767083940000,87883.50000000,87887.20000000,87770.90000000,87886.30000000,2621.24500000,BTCUSDT
1767084120000,87887.10000000,87887.30000000,87842.20000000,87870.00000000,7070.88300000,BTCUSDT
1767084300000,87870.00000000,87887.30000000,87767.70000000,87872.40000000,1405.14600000,BTCUSDT
1767084480000,87872.40000000,87919.40000000,87864.10000000,87900.00000000,29.72000000,BTCUSDT
1767084660000,87900.00000000,87921.00000000,87798.70000000,87837.50000000,3992.98700000,BTCUSDT
1767084840000,87837.70000000,87843.00000000,87794.70000000,87804.50000000,15016.19200000,BTCUSDT
1767085020000,87804.50000000,87843.10000000,87793.90000000,87828.00000000,7202.04600000,BTCUSDT
1767085200000,87828.10000000,87852.40000000,87767.60000000,87767.80000000,10614.50000000,BTCUSDT
1767085380000,87767.80000000,87850.40000000,87767.60000000,87815.50000000,2672.82600000,BTCUSDT
1767085560000,87815.50000000,87872.40000000,87789.60000000,87852.50000000,9187.33600000,BTCUSDT
1767085740000,87852.50000000,87852.60000000,87789.70000000,87799.00000000,6996.07300000,BTCUSDT
1767085920000,87799.00000000,87836.80000000,87760.60000000,87765.50000000,7526.81600000,BTCUSDT
1767086100000,87764.10000000,87765.70000000,87664.70000000,87664.70000000,14913.37600000,BTCUSDT
1767086280000,87664.60000000,87687.90000000,87645.60000000,87658.10000000,7028.11600000,BTCUSDT
1767086460000,87651.80000000,87674.20000000,87645.60000000,87662.10000000,13.34700000,BTCUSDT
1767086640000,87662.10000000,87686.50000000,87629.70000000,87686.50000000,5963.49600000,BTCUSDT
